Time,Command,X,Y,Distance range 0,Distance range 1,Distance range 2,Distance range 3,Distance range 4,Distance range 5,Distance range 6,Distance range 7,Distance range 8,Distance range 9,Distance range 10,Distance range 11
22.975705,d,,,3355.75,1499.0,3016.75,0.0,0.0,3140.5,0.0,3536.0,3613.0,5893.75,8035.25,5574.5
23.030483,d,,,3385.25,1733.25,3019.5,0.0,4075.5,4516.75,0.0,2408.25,2890.25,5874.75,8686.25,6921.5
23.087498,d,,,3066.0,2816.5,3126.75,0.0,4026.75,3174.0,0.0,2431.25,3493.5,5955.0,4602.0,4210.25
23.144518,d,,,2957.0,1895.5,2956.25,0.0,0.0,6542.25,4253.0,3535.0,3644.75,6601.75,9304.5,5981.25
23.201503,d,,,2969.25,2788.75,3294.75,0.0,0.0,5852.75,2947.25,3511.75,4102.75,7102.75,9613.0,3968.5
23.257966,d,,,3113.25,2840.5,3311.0,0.0,4254.75,5696.75,2378.5,3517.5,4341.0,3195.75,6511.0,4732.5
23.315313,d,,,3062.5,2813.5,3453.0,0.0,0.0,3605.5,2374.25,3536.0,4419.75,4191.5,8771.5,4355.5
23.372724,d,,,3020.25,2845.75,3528.0,0.0,0.0,4931.75,2370.5,3468.5,4542.25,3203.25,3576.75,4163.25
23.43056,d,,,2971.0,2856.25,2733.5,0.0,0.0,4996.0,2374.25,3618.0,4726.0,9394.0,3580.5,4158.25
23.48749,d,143.5,61.5,2918.5,2867.0,2624.5,0.0,6307.0,0.0,2382.25,3644.75,4982.25,4562.0,3655.0,3919.5
23.545176,d,136.0,62.5,1834.25,2947.25,4205.0,0.0,6864.75,0.0,2387.5,3719.0,5163.5,3673.0,3728.5,3725.75
23.602114,w,123.5,65.5,1652.5,2991.75,4392.0,0.0,0.0,4499.5,2414.25,2866.25,3252.75,9386.0,8420.25,3562.0
23.658428,w,114.5,68.5,1720.5,3055.5,0.0,0.0,7065.75,0.0,2443.0,2865.5,5843.25,4610.0,7098.25,3422.0
23.712976,w,106.5,67.0,2263.0,3047.75,2916.75,0.0,4575.75,0.0,2446.75,3537.25,6220.5,3537.25,3763.5,3101.5
23.768145,w,94.5,68.5,2234.0,3053.75,4085.25,0.0,6522.5,0.0,2453.0,3552.5,3391.75,3552.5,3759.5,3079.25
23.825094,w,87.5,64.5,1909.75,3081.75,0.0,0.0,3877.0,0.0,2480.25,3564.5,3398.25,3551.25,3748.5,3077.5
23.883024,w,84.5,9.5,2766.5,3066.0,0.0,0.0,3312.25,0.0,2513.25,3624.25,6160.5,4448.0,4181.5,3012.75
23.940584,w,84.5,70.5,2754.5,3010.0,3487.75,0.0,7024.5,2285.75,2516.25,3616.75,4405.0,3943.0,3637.0,2943.25
23.998459,w,87.5,8.5,1853.75,3024.5,0.0,0.0,6957.0,0.0,3614.25,3688.75,3437.5,5273.0,5887.5,3028.0
24.055974,w,89.5,15.5,2713.25,2966.75,2342.75,0.0,0.0,2336.5,2537.0,3678.25,6479.75,9369.5,3691.25,2967.75
24.113296,w,89.0,7.5,1818.0,2979.25,3122.25,0.0,6948.25,0.0,3670.5,3724.5,6078.0,5796.75,3570.5,2966.75
24.170255,w,,,2682.75,2936.0,0.0,4040.75,7140.25,0.0,2591.5,3804.75,4390.25,9460.5,5991.0,2918.5
24.227368,w,87.5,74.5,1774.0,2949.75,2317.25,0.0,0.0,2628.25,3652.25,3712.5,6514.75,9216.5,6129.25,2924.0
24.284922,w,87.5,72.0,1701.5,2909.0,0.0,4053.5,7135.5,2403.0,3703.25,3800.75,6464.5,6422.5,3518.75,2922.5
24.341214,w,87.5,73.0,0.0,2870.75,3531.5,0.0,6538.25,0.0,3728.5,3795.0,6460.5,9477.25,5827.75,2845.75
24.399022,w,86.5,76.0,1718.75,2834.5,4560.0,0.0,7298.75,0.0,2663.5,3791.0,3821.5,9427.25,5961.5,2854.75
24.456105,w,87.5,73.0,2565.5,2827.0,2873.0,0.0,6546.25,0.0,3766.25,3837.0,6476.0,6358.5,4461.25,2787.25
24.513054,w,82.0,7.0,1647.25,2878.5,0.0,0.0,6453.0,2687.5,2687.0,3830.0,3851.25,9485.5,5890.75,2810.75
24.570908,w,86.5,75.0,2581.5,2835.25,3504.75,4072.5,6670.75,4419.75,3803.5,3871.25,6495.25,6666.75,4305.5,2761.5
24.628432,w,81.5,6.5,1712.0,2786.0,4530.5,1464.5,6546.25,0.0,2717.5,3910.5,3867.0,9427.25,5868.5,2693.0
24.685986,w,86.5,73.5,0.0,2769.25,4431.0,0.0,6472.25,2732.75,2777.25,3891.5,6499.25,6132.75,5058.25,2770.75
24.743599,w,87.5,70.5,1635.75,2721.5,4416.0,0.0,0.0,4717.5,3845.5,3947.5,3867.0,3424.25,4270.25,2725.0
24.801246,w,87.5,72.5,1645.5,2721.5,3062.5,1911.75,0.0,4719.75,2769.25,3990.0,6630.0,5334.75,6044.25,2684.75
24.858506,w,87.5,74.0,0.0,2698.25,3060.0,1909.0,6589.75,4711.25,2804.0,4344.75,6683.0,9320.5,5806.0,2721.0
24.915854,w,88.5,74.0,0.0,2695.0,3065.25,0.0,11176.0,4690.25,3882.75,3940.25,6745.25,6167.5,4180.0,2684.25
24.972204,w,88.5,71.5,0.0,2663.5,4302.0,1504.75,0.0,2579.75,3928.25,3976.25,3919.5,9418.75,4366.5,2639.25
25.0274,w,88.5,72.5,0.0,2642.0,4101.25,6542.25,6511.0,4797.0,2837.5,4023.75,6745.25,9443.75,5747.75,2673.5
25.084875,w,88.0,72.0,2389.0,2615.0,4326.75,1505.75,0.0,4799.25,2861.5,3991.5,6779.0,9460.5,4098.0,2603.0
25.14197,w,87.0,76.5,2375.25,2683.5,4150.0,1506.5,0.0,4771.0,3980.75,4037.75,6695.5,3387.5,4715.5,2581.0
25.199576,w,90.0,71.5,2352.5,2592.75,2379.0,1508.0,0.0,4881.5,3993.0,4104.5,6847.25,3354.5,4069.25,2589.0
25.257245,w,104.0,51.0,0.0,2589.0,2387.0,4017.5,0.0,4850.0,2913.75,4067.75,3391.75,3370.5,4913.5,2519.25
25.314729,w,,,1662.5,2585.25,4086.75,4020.75,0.0,4845.75,4028.5,4119.0,6882.0,3335.75,4922.5,2527.0
25.37179,w,,,1526.0,2527.0,4146.75,4017.5,6638.25,4881.5,2949.75,4448.0,3455.25,3348.25,3665.25,2485.25
25.428731,w,,,1495.75,2527.5,2336.0,3996.0,6856.0,4870.25,4064.5,4153.25,3824.5,3356.75,3759.5,2511.0
25.485634,w,,,0.0,2525.0,2340.5,4008.25,1856.25,2399.75,4104.5,4507.25,6139.75,3373.5,3651.0,2449.0
25.542531,w,,,0.0,2477.75,4099.5,4013.0,1834.0,4929.5,4067.75,4466.75,3481.0,3356.75,4863.5,2421.5
25.598903,w,,,0.0,2479.5,3912.0,4028.5,0.0,4848.0,3010.0,4516.75,4330.25,3334.75,3635.75,2433.0
25.655565,w,,,0.0,2438.0,3985.25,0.0,0.0,4897.5,4109.25,4386.5,3832.75,3325.5,4830.0,2381.0
25.71031,w,,,0.0,2434.5,1982.75,4000.5,11270.0,2438.0,4140.25,4552.0,6770.5,3312.25,4579.75,2428.5
25.766517,w,,,0.0,2482.5,3807.5,0.0,6703.75,2474.5,4146.75,4579.75,3835.75,3312.25,4181.5,2436.75
25.821913,w,,,0.0,2402.5,3982.25,4033.0,11293.75,2476.75,4178.25,4602.0,3849.75,3319.25,4140.25,2211.75
25.879341,w,,,0.0,2377.5,3932.75,4037.75,0.0,2481.25,4210.25,4624.25,3881.5,3339.0,4069.25,2438.5
25.9368,w,,,0.0,2368.5,3885.75,0.0,0.0,2515.0,4229.0,4648.75,3443.0,3476.5,4200.0,2416.0
25.993452,w,,,0.0,2345.25,3882.75,0.0,0.0,2512.0,4234.0,4679.75,3519.75,3359.75,4466.75,2438.0
26.050961,w,,,0.0,2320.25,3867.0,0.0,0.0,2556.5,4261.5,4764.5,7459.5,3418.75,4418.0,2435.75
26.108086,w,,,0.0,2310.25,3841.25,4019.0,11270.0,5035.0,4249.5,4509.0,4465.0,3441.75,4366.5,2443.0
26.165037,w,,,0.0,2302.0,3823.0,0.0,11329.5,3196.75,4263.25,4828.0,3495.75,3469.75,4277.25,2445.0
26.221266,s,,,0.0,2307.75,3964.0,0.0,0.0,5025.75,4266.75,4797.0,3492.25,3458.5,4268.5,2435.25
26.275476,s,,,0.0,2274.25,2678.75,3691.25,0.0,5081.75,4291.25,4513.0,4487.75,3479.75,4343.0,2378.0
26.334,s,,,0.0,2311.25,2295.5,0.0,1787.0,2622.5,4293.0,4801.5,4388.25,3490.0,3804.75,2382.25
26.393195,s,,,0.0,2232.0,1877.25,0.0,1787.25,5096.0,4325.0,4810.25,3488.75,3507.0,3731.0,2382.25
26.451795,s,,,0.0,2218.25,0.0,0.0,7079.5,5110.25,4321.5,4819.0,3500.25,3496.75,3711.0,2323.25
26.510347,s,,,0.0,2215.0,2285.25,0.0,1806.75,5207.75,4335.75,4825.75,4319.75,3495.75,3834.25,2373.75
26.569098,s,,,0.0,2224.25,1873.5,3961.0,1787.5,2634.75,4344.75,4872.5,4522.75,3387.5,3857.0,2352.5
26.628002,s,,,0.0,2250.75,2277.0,0.0,7075.0,5134.25,4334.0,4812.5,3628.0,3451.75,4260.0,2382.25
26.686631,s,,,0.0,2221.5,1871.25,0.0,1787.75,2624.5,4346.5,4895.25,3498.0,3509.5,3709.75,2372.25
26.745584,s,,,0.0,2255.0,2279.5,0.0,7052.0,5081.75,4323.25,4874.75,3621.75,3438.5,4212.0,2383.25
26.805074,s,,,0.0,2234.25,3855.5,0.0,7126.0,3184.25,4316.0,4830.0,4438.5,3478.75,4330.25,2365.75
26.86266,s,,,0.0,2224.25,0.0,0.0,0.0,4717.5,4332.25,4803.75,3501.5,3496.75,3806.25,2366.5
26.921894,s,,,0.0,2227.0,0.0,0.0,1790.75,2637.5,4314.25,4805.75,3486.5,3413.25,3709.75,2371.0
26.980568,s,,,0.0,2222.0,0.0,0.0,1790.25,2634.25,4341.0,4805.75,3503.75,3409.0,3723.0,2373.75
27.039155,s,,,0.0,2258.25,0.0,0.0,1790.25,2632.25,4328.5,4814.75,3514.0,3417.75,3700.5,2371.5
27.098315,s,,,0.0,2226.5,0.0,0.0,1792.25,2647.75,4328.5,4823.5,3498.0,3501.5,3862.75,2367.5
27.157456,s,,,0.0,2234.25,0.0,0.0,7084.25,5098.5,4316.0,4808.0,4438.5,3478.75,4309.0,2307.75
27.216423,s,,,0.0,2249.25,2277.5,0.0,6997.5,5205.25,4334.0,4854.5,3621.75,3445.25,4002.25,2375.25
27.275461,s,,,0.0,2216.5,1877.25,0.0,1787.75,2629.75,4337.5,4877.0,3571.75,3397.0,4128.75,2377.5
27.334112,s,,,0.0,2225.0,0.0,0.0,1790.25,2649.0,4326.75,4830.0,7747.5,3439.5,3764.75,2374.25
27.392831,s,,,0.0,2230.75,0.0,0.0,1791.75,2644.0,4330.25,4893.0,3508.25,3404.75,3705.75,2369.0
27.451559,s,,,0.0,2226.5,0.0,0.0,1790.0,2648.5,4344.75,4814.75,3504.75,3508.25,3713.75,2369.0
27.509862,s,,,0.0,2221.5,1874.5,0.0,1788.5,5044.25,4348.25,4805.75,3501.5,3429.75,3740.5,2374.25
27.568543,s,,,0.0,2217.25,0.0,0.0,6503.0,2627.0,4334.0,4879.25,3601.5,3445.25,3993.0,2378.5
27.627487,s,,,0.0,2214.0,0.0,0.0,1791.25,5247.75,4346.5,4872.5,3630.5,3450.75,4119.0,2381.5
27.686382,s,,,0.0,2214.5,0.0,0.0,1801.5,5232.5,4364.5,4881.5,3639.5,3443.0,4119.0,2380.5
27.744305,s,,,0.0,2255.5,0.0,0.0,1791.5,5252.75,4352.0,4865.75,3640.75,3444.0,3986.75,2378.0
27.801143,s,,,0.0,2216.75,1875.0,0.0,1788.5,2625.25,4337.5,4879.25,3699.25,3445.25,3920.75,2010.25
27.860031,s,,,0.0,2221.5,1875.25,4011.25,1790.25,2638.0,4332.25,4832.25,3495.75,3415.5,3878.5,2375.75
27.918685,s,,,0.0,2227.0,0.0,0.0,1804.5,2980.75,4325.0,4801.5,4388.25,3383.25,3696.5,2368.5
27.977573,s,,,0.0,2234.25,2292.5,0.0,7061.25,5119.75,4326.75,4832.25,3655.0,3499.0,4344.75,2368.5
28.036484,s,,,0.0,2253.5,2282.75,0.0,1805.5,5210.25,4334.0,4927.25,4423.5,3464.0,4302.0,2381.0
28.095255,s,,,0.0,2217.75,2284.75,0.0,1789.0,2637.5,4317.75,4888.25,3625.5,3448.5,4050.25,2376.75
28.153811,s,,,0.0,2218.25,1876.25,0.0,1789.25,5042.0,4348.25,4874.75,3600.5,3428.5,3977.75,2378.5
28.211477,s,,,0.0,2224.25,0.0,0.0,0.0,2637.5,4330.25,4895.25,3502.5,3408.0,3735.0,2372.25
28.270615,s,,,0.0,2231.5,0.0,0.0,1792.0,2637.5,4325.0,4814.75,3500.25,3501.5,3793.75,2364.75
28.329243,s,,,0.0,2252.25,0.0,0.0,7084.25,5119.75,4344.75,4816.75,4444.25,3478.75,4309.0,2373.75
28.387003,s,,,0.0,2288.75,2279.5,0.0,7024.5,5202.75,4317.75,4872.5,9717.75,3439.5,4026.75,2379.5
28.444028,s,,,0.0,2218.25,1875.0,0.0,1790.25,2629.0,4332.25,4904.25,3524.5,3409.0,3713.75,2011.25
28.502804,s,,,0.0,2225.5,0.0,0.0,1792.25,2648.5,4330.25,4823.5,3499.0,3500.25,3835.75,2373.75
28.561833,s,,,0.0,2232.0,0.0,0.0,7065.75,5096.0,4326.75,4810.25,3523.25,3403.5,3864.25,2366.5
28.62071,s,,,0.0,2230.75,3852.75,0.0,7079.5,5105.5,4332.25,4821.25,8387.25,3494.5,4339.25,2368.0
28.679448,s,,,0.0,2234.0,2280.5,0.0,7029.25,5063.0,4326.75,4920.25,3715.0,3493.5,4316.0,2374.25
28.738107,s,,,0.0,2251.25,2278.5,0.0,7024.5,5086.5,4323.25,4825.75,4438.5,3466.25,4298.25,2376.75
28.797228,s,,,0.0,2251.25,2281.75,0.0,7052.0,3194.75,4316.0,4843.5,4421.75,3461.75,4279.0,2379.5
28.854895,s,,,0.0,2252.25,2281.5,0.0,6321.75,5217.5,4330.25,4843.5,4423.5,3465.25,4273.75,2381.0
28.913981,s,,,0.0,2213.25,2281.0,0.0,1806.75,5220.0,4330.25,4836.75,3615.5,3451.75,4247.75,2381.5
28.972333,s,,,0.0,2214.0,3937.25,0.0,1796.25,5235.0,4348.25,4883.75,3589.25,3446.25,4181.5,2380.5
29.030281,s,,,0.0,2257.0,0.0,0.0,1802.75,5207.75,4390.25,4874.75,3591.75,3433.0,4218.75,2381.0
29.090216,s,,,0.0,2212.75,2280.0,0.0,1804.25,5212.5,4330.25,4879.25,4465.0,3450.75,4280.75,2009.5
29.14948,s,,,0.0,2250.75,2278.0,0.0,7061.25,5079.5,4330.25,4810.25,3503.75,3492.25,3973.25,2381.5
29.20871,s,,,0.0,2231.0,0.0,0.0,1791.5,2646.5,4339.25,4792.75,3522.0,3380.0,4344.75,2350.75
29.267701,s,,,0.0,2216.5,0.0,0.0,1794.25,5192.75,4328.5,4861.25,3537.25,3444.0,3775.75,2376.75
29.326642,s,,,0.0,2227.5,0.0,0.0,1792.25,2636.75,4330.25,4941.0,3512.75,3467.5,4314.25,2368.5
29.385493,s,,,0.0,2213.25,2280.5,0.0,7052.0,5093.75,4330.25,4888.25,3562.0,3436.25,3940.25,2376.75
29.44442,s,,,0.0,2222.75,1872.5,0.0,1790.0,3195.75,4321.5,4797.0,3510.5,3496.75,3780.0,2369.5
29.5024,s,,,0.0,2228.75,0.0,0.0,6856.0,5240.0,4330.25,4859.0,3488.75,3470.75,4343.0,2368.0
29.561746,s,,,0.0,2232.5,0.0,0.0,1790.25,2635.5,4337.5,4120.5,3595.5,3448.5,4273.75,2376.25
29.621041,s,,,0.0,2231.0,0.0,0.0,1790.25,2639.25,4326.75,3878.5,3584.25,3455.25,4275.5,2379.0
29.679092,s,,,0.0,2285.75,0.0,0.0,1790.75,2638.0,4325.0,3882.75,3564.5,3447.25,4266.75,2381.5
29.736115,s,,,0.0,2233.0,0.0,0.0,1790.25,2640.0,4346.5,3881.5,3584.25,3451.75,4268.5,2011.75
29.795518,s,,,0.0,2231.0,0.0,0.0,1790.25,2634.25,4334.0,3871.25,3503.75,3447.25,3962.5,2373.75
29.854873,s,,,0.0,2227.5,0.0,0.0,1789.75,2631.5,4330.25,4863.5,3491.25,3388.5,4289.5,2374.75
29.914129,s,,,0.0,2229.25,0.0,0.0,1789.75,2634.25,4375.5,4843.5,3584.25,3459.5,4303.75,2371.5
29.973008,s,,,0.0,2223.25,1885.5,0.0,1800.5,5081.75,4317.75,4927.25,3494.5,3483.25,4366.5,2367.0
30.032107,s,,,0.0,2212.75,2280.5,0.0,7088.75,4705.0,4314.25,4799.25,3495.75,3491.25,3727.0,2374.25
30.091159,s,,,0.0,2232.5,0.0,0.0,1788.75,2977.5,4323.25,4852.25,4955.0,3446.25,4253.0,2380.0
30.149599,s,,,0.0,2218.75,2279.5,0.0,6495.25,5245.25,4316.0,4843.5,3511.75,3493.5,3717.75,2373.75
30.209064,s,,,0.0,2249.25,0.0,0.0,7102.75,3228.5,4321.5,4821.25,3554.75,3446.25,4093.25,2380.5
30.267843,s,,,0.0,2228.75,0.0,0.0,1790.5,2634.75,4337.5,4888.25,3515.25,3448.5,4309.0,2367.5
30.325837,s,,,0.0,2280.0,0.0,0.0,1788.25,5232.5,4332.25,4843.5,3507.0,3494.5,3897.5,2350.25
30.38286,s,,,0.0,2221.5,1875.0,0.0,1793.75,5190.25,4319.75,4823.5,3509.5,3496.75,3861.25,2022.0
30.442034,s,,,0.0,2224.75,1873.0,0.0,1792.75,5200.25,4348.25,4825.75,3518.75,3490.0,3800.75,2365.25
30.501066,s,,,0.0,2223.25,1873.5,0.0,1790.25,5242.5,4328.5,4850.0,3522.0,3394.0,3929.75,2364.25
30.560213,s,,,0.0,2227.0,0.0,0.0,1790.0,2630.25,4343.0,4859.0,6912.75,3487.75,4326.75,2349.75
30.619095,s,,,0.0,2234.25,0.0,0.0,1791.5,2642.5,4346.5,4959.75,3521.0,3446.25,4289.5,2374.25
30.678115,s,,,0.0,2252.75,2278.5,0.0,7070.5,5112.75,4321.5,4897.5,3571.75,3445.25,4006.75,2382.25
30.737701,s,,,0.0,2220.5,1878.5,0.0,1790.25,3210.0,4321.5,4823.5,3509.5,3504.75,3715.0,2374.25
30.795783,s,,,0.0,2233.0,0.0,0.0,6975.0,5200.25,4328.5,4877.0,3504.75,3469.75,4305.5,2373.25
30.852014,s,,,0.0,2217.25,3723.0,0.0,1805.0,2651.0,4341.0,4805.75,3608.0,3423.25,3769.0,2375.25
30.909966,s,,,0.0,2270.75,2301.0,0.0,1793.5,5225.0,4343.0,4854.5,3519.75,3450.75,4282.5,2378.5
30.967028,s,,,0.0,2249.0,2281.75,0.0,7070.5,5089.0,4335.75,4795.0,3509.5,3490.0,3780.0,2013.25
31.026051,s,,,0.0,2224.75,0.0,0.0,1790.25,2628.25,4321.5,3868.5,3557.25,3444.0,3807.5,2367.5
31.085124,s,,,0.0,2214.0,0.0,0.0,1795.5,5215.0,4317.75,4845.75,3524.5,3385.25,3967.0,2379.5
31.144332,s,,,0.0,2251.25,2280.5,0.0,7047.5,5093.75,4341.0,4828.0,6343.75,3447.25,4266.75,2380.0
31.203285,s,,,0.0,2232.0,0.0,0.0,7079.5,4724.0,4332.25,4941.0,3521.0,3481.0,4332.25,2365.75
31.261954,s,,,0.0,2226.5,0.0,0.0,1792.75,2649.0,4337.5,4805.75,3517.5,3392.75,3818.75,2366.5
31.320773,s,,,0.0,2227.0,0.0,0.0,1789.25,4696.5,4337.5,4816.75,3504.75,3498.0,3723.0,2369.5
31.379205,s,,,0.0,2221.5,1874.25,4002.25,0.0,2641.25,4328.5,4795.0,3595.5,3424.25,3731.0,2374.75
31.437944,s,,,0.0,2220.0,1874.0,4030.0,1790.25,2639.25,4341.0,3923.75,3554.75,3439.5,3864.25,2375.25
31.496683,s,,,0.0,2214.0,2304.0,0.0,1788.25,2632.75,4352.0,4856.75,3557.25,3446.25,4148.5,2381.0
31.554519,s,,,0.0,2252.25,2280.0,0.0,7024.5,5227.5,4307.25,4834.5,3498.0,3467.5,4321.5,2375.25
31.611544,s,,,1212.25,2234.0,2300.0,0.0,7070.5,5117.5,4335.75,4797.0,3491.25,3404.75,3825.75,2011.25
31.670607,s,,,0.0,2226.5,0.0,0.0,1790.25,2634.75,4348.25,4790.5,3502.5,3414.5,3806.25,2368.0
31.730009,s,,,0.0,2221.5,0.0,4000.5,1789.75,2629.75,4332.25,3907.75,3568.25,3386.5,3719.0,2375.25
31.788746,s,,,0.0,2217.25,1876.5,0.0,1790.0,5262.75,4373.75,4863.5,7952.25,3445.25,3952.0,2377.5
31.847369,s,,,0.0,2209.0,2280.0,0.0,7033.75,5200.25,4321.5,4980.0,3584.25,3436.25,4170.0,2379.0
31.906859,s,,,0.0,2248.0,3862.75,0.0,7042.75,3224.5,4321.5,4830.0,3637.0,3475.25,4312.5,2374.25
31.965447,s,,,0.0,2224.75,0.0,0.0,1792.0,2983.25,4330.25,4803.75,3499.0,3394.0,3845.5,2369.0
32.023565,s,,,0.0,2217.75,1875.5,0.0,0.0,2639.25,4335.75,4777.5,3519.75,3423.25,3773.0,2375.25
32.082545,s,,,0.0,2251.25,2281.5,0.0,1790.5,5222.5,4353.75,4872.5,4495.5,3466.25,4277.25,2384.25
32.14111,s,,,0.0,2229.75,3881.5,0.0,7038.25,5079.5,4325.0,4803.75,3478.75,3496.75,3944.5,2366.5
32.199986,s,,,0.0,2283.75,0.0,0.0,1791.5,2636.75,4330.25,4786.25,3493.5,3403.5,3717.75,2374.75
32.259122,s,,,0.0,2222.0,1873.25,3999.0,1789.75,2637.5,4337.5,4895.25,3565.75,3423.25,3958.0,2377.5
32.318199,s,,,0.0,2218.75,1877.0,0.0,1790.25,5288.25,4350.0,4877.0,3574.25,3444.0,4069.25,2320.75
32.377099,s,,,0.0,2214.5,2281.75,0.0,1796.25,5202.75,4339.25,4863.5,6340.0,3451.75,3923.75,2381.5
32.435922,s,,,0.0,2252.75,2280.0,0.0,7079.5,5105.5,4319.75,4830.0,3473.0,3386.5,4287.75,2381.5
32.495217,s,,,0.0,2232.5,0.0,0.0,1807.25,4686.0,4332.25,4823.5,7999.25,3483.25,4339.25,2359.0
32.553951,s,,,0.0,2226.0,0.0,0.0,1798.75,2647.25,4341.0,4908.75,3482.0,3506.0,3716.5,2351.25
32.612706,s,,,0.0,2223.75,1873.25,3968.5,1789.25,2626.5,4337.5,4825.75,3509.5,3413.25,3728.5,2373.75
32.671433,s,,,0.0,2215.0,0.0,0.0,1793.5,5044.25,4328.5,4886.0,3568.25,3427.5,4011.25,2381.0
32.729716,s,,,0.0,2213.25,2281.5,0.0,6864.75,5220.0,4343.0,4868.0,3580.5,3447.25,4222.0,2383.75
32.788764,s,,,0.0,2252.75,2281.5,0.0,1801.25,5192.75,4326.75,4845.75,6336.25,3445.25,4256.5,2381.0
32.847276,s,,,0.0,2251.25,3894.5,0.0,6993.0,5222.5,4332.25,4845.75,3502.5,3473.0,4293.0,2380.0
32.905409,s,,,0.0,2289.25,2282.25,0.0,7042.75,5070.0,4334.0,4816.75,3482.0,3460.75,4293.0,2375.75
32.962324,s,,,0.0,2236.25,2281.75,0.0,7047.5,5103.25,4321.5,4814.75,3491.25,3495.75,4335.75,2010.25
33.021938,s,,,0.0,2245.5,0.0,0.0,1808.25,4698.5,4332.25,4810.25,3495.75,3493.5,4026.75,2355.0
33.081612,s,,,0.0,2223.25,0.0,0.0,1782.25,2633.5,4330.25,4881.5,3575.5,3405.75,3703.25,2369.5
33.140509,s,,,0.0,2256.0,2279.0,0.0,7065.75,5093.75,4321.5,4819.0,3613.0,3446.25,4053.5,2382.25
33.199485,s,,,0.0,2224.75,0.0,0.0,1798.75,2634.75,4325.0,4938.75,3483.25,3491.25,3913.5,2367.5
33.25896,s,,,0.0,2252.75,2282.25,0.0,7029.25,5119.75,4317.75,4888.25,3558.25,3443.0,4026.75,2382.75
33.317925,s,,,0.0,2225.5,0.0,0.0,1799.0,3193.75,4332.25,4812.5,3491.25,3494.5,3865.5,2364.25
33.376559,s,,,0.0,2213.75,0.0,0.0,0.0,2626.5,4341.0,3910.5,3558.25,3435.25,3971.75,2375.25
33.435927,s,,,0.0,2227.0,0.0,0.0,7015.5,5210.25,4312.5,4852.25,3493.5,3476.5,4325.0,2369.5
33.494798,s,,,0.0,2222.25,0.0,0.0,1794.25,2649.75,4326.75,4816.75,3490.0,3438.5,3719.0,2373.75
33.552947,s,,,0.0,2272.25,1874.5,0.0,1788.75,5285.75,4368.25,4850.0,4526.5,3450.75,4282.5,2381.5
33.61058,s,,,0.0,2247.0,2287.25,0.0,7070.5,3244.0,4341.0,4821.25,3491.25,3508.25,3699.25,2011.25
33.669678,s,,,0.0,2222.0,0.0,4033.0,1790.0,2631.5,4339.25,4872.5,3585.5,3446.25,3832.75,2367.5
33.728356,s,,,0.0,2251.75,2280.0,0.0,7070.5,5093.75,4328.5,4812.5,3479.75,3392.75,4175.0,2380.5
33.787113,s,,,0.0,2226.5,0.0,0.0,1790.25,2628.25,4344.75,3901.75,8480.25,3490.0,3885.75,2367.5
33.845968,s,,,0.0,2211.75,2281.75,0.0,7070.5,5096.0,4317.75,4870.25,3564.5,3451.75,3991.5,2378.0
33.904618,s,,,0.0,2227.0,0.0,0.0,1790.25,2637.5,4323.25,4799.25,3474.25,3492.25,3900.25,2365.25
33.964031,s,,,0.0,2213.75,2279.5,0.0,7020.0,5051.25,4348.25,4886.0,3568.25,3450.75,3993.0,2376.75
34.02138,s,,,1211.0,2227.75,0.0,0.0,6373.5,5215.0,4335.75,4845.75,3485.5,3491.25,4330.25,2367.5
34.077692,s,,,0.0,2223.25,3727.0,0.0,1805.5,2659.5,4312.5,4814.75,3499.0,3412.25,3712.5,2371.0
34.136237,s,,,0.0,2270.25,0.0,4020.75,1790.25,2631.0,4314.25,4879.25,3569.5,3445.25,3958.0,2376.25
34.195578,s,,,0.0,2215.5,0.0,0.0,1792.0,5212.5,4350.0,4848.0,4515.0,3447.25,4253.0,2382.25
34.254385,s,,,0.0,2212.75,2281.75,0.0,1803.25,5217.5,4321.5,4854.5,6355.0,3457.25,4263.25,2336.5
34.313038,s,,,0.0,2253.5,2281.0,0.0,7033.75,5067.75,4319.75,4841.25,3586.75,3463.0,3937.25,2381.5
34.371915,s,,,0.0,2235.25,2282.75,0.0,7056.5,5100.75,4326.75,4836.75,3562.0,3388.5,4303.75,2378.0
34.429214,s,,,1989.75,2253.0,2279.0,0.0,7065.75,5103.25,4325.0,4828.0,6821.5,3475.25,4307.25,2377.5
34.485925,s,,,1989.75,2253.0,2278.0,0.0,7047.5,5093.75,4326.75,4964.25,3600.5,3472.0,4293.0,2376.75
34.542558,s,,,2006.5,2256.0,2282.75,0.0,7011.0,5175.5,4332.25,4852.25,3638.25,3444.0,4280.75,2381.5
34.599573,s,79.5,2.0,1993.5,2211.75,2281.5,0.0,1797.75,5077.0,4330.25,4870.25,3597.75,3456.25,4260.0,2382.25
34.656425,s,72.0,7.5,1992.25,2212.25,2281.75,0.0,7002.0,5207.75,4328.5,4850.0,4515.0,3453.0,4247.75,2381.0
34.713606,s,67.0,11.5,1991.5,2216.5,0.0,0.0,1793.75,5207.75,4339.25,4872.5,3586.75,3439.5,4094.75,2380.0
34.770873,s,65.0,14.5,1989.0,2219.5,0.0,0.0,1789.75,2640.75,4343.0,3867.0,3562.0,3444.0,3935.75,2378.0
